utc,epoch,average,maximum,minimum,standard_deviation,quartile1,quartile2,quartile3,anomaly_state
2017-04-03 19:08:20,1491246500,16.32389,16.35628,16.27530,0.03030,16.31579,16.31579,16.35628,0
2017-04-03 20:08:20,1491250100,16.34818,16.39676,16.31579,0.03030,16.31579,16.35628,16.35628,0
2017-04-03 21:08:20,1491253700,16.27530,16.31579,16.23482,0.02561,16.27530,16.27530,16.27530,0
2017-04-03 22:08:20,1491257300,16.33603,16.39676,16.27530,0.03876,16.31579,16.33603,16.35628,0
2017-04-03 23:08:20,1491260900,16.29555,16.35628,16.23482,0.03876,16.27530,16.29555,16.31579,0
2017-04-04 00:08:20,1491264500,16.26721,16.31579,16.23482,0.03030,16.23482,16.27530,16.27530,0
2017-04-04 01:08:20,1491268100,16.25506,16.31579,16.19433,0.03876,16.23482,16.25506,16.27530,0
2017-04-04 02:08:20,1491271700,16.18219,16.23482,16.15385,0.02592,16.15385,16.19433,16.19433,0
2017-04-04 03:08:20,1491275300,16.26721,16.31579,16.23482,0.03030,16.23482,16.27530,16.27530,0
2017-04-04 04:08:20,1491278900,16.29844,16.39676,16.23482,0.05667,16.25506,16.27530,16.33603,0
2017-04-04 05:08:20,1491282500,16.38866,16.43725,16.35628,0.03030,16.35628,16.39676,16.39676,0
2017-04-04 06:08:20,1491286100,16.42568,16.51822,16.31579,0.06745,16.37652,16.43725,16.47773,0
2017-04-04 07:08:20,1491289700,16.39001,16.43725,16.31579,0.04321,16.36640,16.39676,16.42713,0
2017-04-04 08:08:20,1491293300,16.37652,16.43725,16.31579,0.03876,16.35628,16.37652,16.39676,0
2017-04-04 09:08:20,1491296900,16.33603,16.39676,16.27530,0.03876,16.31579,16.33603,16.35628,0
2017-04-04 10:08:20,1491300500,16.37247,16.43725,16.31579,0.04129,16.35628,16.35628,16.39676,0
2017-04-04 11:08:20,1491304100,16.37652,16.43725,16.31579,0.04526,16.34615,16.37652,16.40688,0
2017-04-04 12:08:20,1491307700,16.31579,16.39676,16.23482,0.05726,16.27530,16.31579,16.35628,0
2017-04-04 13:08:20,1491311300,16.30956,16.39676,16.27530,0.03840,16.27530,16.31579,16.31579,0
2017-04-04 14:08:20,1491314900,16.25169,16.31579,16.19433,0.03074,16.23482,16.23482,16.27530,0
2017-04-04 15:08:20,1491318500,16.32029,16.39676,16.27530,0.04024,16.27530,16.31579,16.35628,0
2017-04-04 16:08:20,1491322100,16.26856,16.35628,16.19433,0.05440,16.23482,16.25506,16.30567,0
2017-04-04 17:08:20,1491325700,16.28340,16.31579,16.23482,0.03030,16.27530,16.27530,16.31579,0
2017-04-04 18:08:20,1491329300,16.30769,16.35628,16.27530,0.03030,16.27530,16.31579,16.31579,0
2017-04-04 19:08:20,1491332900,16.27530,16.31579,16.23482,0.03060,16.25506,16.27530,16.29555,0
2017-04-04 20:08:20,1491336500,16.29150,16.35628,16.23482,0.04129,16.27530,16.27530,16.31579,0
2017-04-04 21:08:20,1491340100,16.26856,16.35628,16.19433,0.05440,16.23482,16.25506,16.30567,0
2017-04-04 22:08:20,1491343700,16.25506,16.31579,16.19433,0.03876,16.23482,16.25506,16.27530,0
2017-04-04 23:08:20,1491347300,16.26721,16.31579,16.23482,0.03030,16.23482,16.27530,16.27530,0
2017-04-05 00:08:20,1491350900,16.18623,16.23482,16.15385,0.03030,16.15385,16.19433,16.19433,0
2017-04-05 01:08:20,1491354500,16.19433,16.19433,16.19433,0.00000,16.19433,16.19433,16.19433,0
2017-04-05 02:08:20,1491358100,16.13585,16.23482,16.07287,0.04718,16.11336,16.11336,16.15385,0
2017-04-05 03:08:20,1491361700,16.17409,16.19433,16.15385,0.02024,16.15385,16.17409,16.19433,0
2017-04-05 04:08:20,1491365300,16.25911,16.31579,16.19433,0.04129,16.23482,16.27530,16.27530,0
2017-04-05 05:08:20,1491368900,16.23482,16.27530,16.19433,0.02561,16.23482,16.23482,16.23482,0
2017-04-05 06:08:20,1491372500,16.32736,16.39676,16.27530,0.04171,16.29555,16.31579,16.35628,0
2017-04-05 07:08:20,1491376100,16.25101,16.31579,16.19433,0.04129,16.23482,16.23482,16.27530,0
2017-04-05 08:08:20,1491379700,16.29150,16.35628,16.23482,0.04129,16.27530,16.27530,16.31579,0
2017-04-05 09:08:20,1491383300,16.29555,16.39676,16.19433,0.06714,16.23482,16.29555,16.35628,0
2017-04-05 10:08:20,1491386900,16.28340,16.31579,16.23482,0.03030,16.27530,16.27530,16.31579,0
2017-04-05 11:08:20,1491390500,16.30769,16.35628,16.27530,0.03030,16.27530,16.31579,16.31579,0
2017-04-05 12:08:20,1491394100,16.25217,16.31579,16.19433,0.03658,16.23482,16.23482,16.27530,0
2017-04-05 13:08:20,1491397700,16.28036,16.35628,16.23482,0.03753,16.26518,16.27530,16.28543,0
2017-04-05 14:08:20,1491401300,16.27530,16.35628,16.19433,0.05726,16.23482,16.27530,16.31579,0
2017-04-05 15:08:20,1491404900,16.24381,16.31579,16.15385,0.04588,16.23482,16.23482,16.27530,0
2017-04-05 16:08:20,1491408500,16.27530,16.35628,16.19433,0.04958,16.23482,16.27530,16.31579,0
2017-04-05 17:08:20,1491412100,16.18084,16.19433,16.15385,0.01909,16.17409,16.19433,16.19433,0
2017-04-05 18:08:20,1491415700,16.23482,16.27530,16.19433,0.02561,16.23482,16.23482,16.23482,0
2017-04-05 19:08:20,1491419300,16.25506,16.31579,16.19433,0.04526,16.22470,16.25506,16.28543,0
2017-04-05 20:08:20,1491422900,16.20108,16.27530,16.15385,0.04321,16.16397,16.19433,16.22470,0
2017-04-05 21:08:20,1491426500,16.19433,16.27530,16.11336,0.04958,16.15385,16.19433,16.23482,0
2017-04-05 22:08:20,1491430100,16.11336,16.15385,16.07287,0.02561,16.11336,16.11336,16.11336,0
2017-04-05 23:08:20,1491433700,16.16541,16.23482,16.11336,0.04171,16.13360,16.15385,16.19433,0
2017-04-06 00:08:20,1491437300,16.12146,16.15385,16.07287,0.03030,16.11336,16.11336,16.15385,0
2017-04-06 01:08:20,1491440900,16.09601,16.19433,16.03239,0.05667,16.05263,16.07287,16.13360,0
2017-04-06 02:08:20,1491444500,16.04343,16.15385,15.99190,0.05749,15.99190,16.03239,16.09312,0
2017-04-06 03:08:20,1491448100,16.06709,16.11336,16.03239,0.02587,16.05263,16.07287,16.07287,0
2017-04-06 04:08:20,1491451700,16.14575,16.19433,16.11336,0.03030,16.11336,16.15385,16.15385,0
2017-04-06 05:08:20,1491455300,16.18758,16.27530,16.11336,0.05440,16.15385,16.17409,16.22470,0
2017-04-06 06:08:20,1491458900,16.21747,16.31579,16.15385,0.05667,16.17409,16.19433,16.25506,0
2017-04-06 07:08:20,1491462500,16.20108,16.27530,16.11336,0.05440,16.16397,16.21458,16.23482,0
2017-04-06 08:08:20,1491466100,16.19433,16.23482,16.15385,0.02863,16.18421,16.19433,16.20445,0
2017-04-06 09:08:20,1491469700,16.25506,16.31579,16.19433,0.03876,16.23482,16.25506,16.27530,0
2017-04-06 10:08:20,1491473300,16.25506,16.31579,16.19433,0.03876,16.23482,16.25506,16.27530,0
2017-04-06 11:08:20,1491476900,16.29150,16.35628,16.23482,0.04129,16.27530,16.27530,16.31579,0
2017-04-06 12:08:20,1491480500,16.26856,16.35628,16.19433,0.05440,16.23482,16.25506,16.30567,0
2017-04-06 13:08:20,1491484100,16.25506,16.31579,16.19433,0.03876,16.23482,16.25506,16.27530,0
2017-04-06 14:08:20,1491487700,16.27935,16.35628,16.23482,0.03819,16.24494,16.27530,16.30567,0
2017-04-06 15:08:20,1491491300,16.20333,16.23482,16.15385,0.02545,16.19433,16.19433,16.23482,0
2017-04-06 16:08:20,1491494900,16.29555,16.31579,16.27530,0.02024,16.28543,16.29555,16.30567,0
2017-04-06 17:08:20,1491498500,16.28635,16.35628,16.23482,0.03035,16.27530,16.27530,16.29555,0
2017-04-06 18:08:20,1491502100,16.28340,16.31579,16.23482,0.03030,16.27530,16.27530,16.31579,0
2017-04-06 19:08:20,1491505700,16.32736,16.39676,16.27530,0.04171,16.29555,16.31579,16.35628,0
2017-04-06 20:08:20,1491509300,16.22807,16.27530,16.19433,0.02782,16.20445,16.23482,16.23482,0
2017-04-06 21:08:20,1491512900,16.26518,16.35628,16.15385,0.06321,16.22470,16.27530,16.31579,0
2017-04-06 22:08:20,1491516500,16.17409,16.23482,16.11336,0.03876,16.15385,16.17409,16.19433,0
2017-04-06 23:08:20,1491520100,16.17409,16.19433,16.15385,0.02024,16.16397,16.17409,16.18421,0
2017-04-07 03:08:20,1491534500,16.17409,16.19433,16.15385,0.02024,16.16397,16.17409,16.18421,0
2017-04-07 06:08:20,1491545300,16.22325,16.23482,16.19433,0.01829,16.21458,16.23482,16.23482,0
2017-04-07 07:08:20,1491548900,16.32157,16.39676,16.23482,0.05042,16.29555,16.31579,16.35628,0
2017-04-07 08:08:20,1491552500,16.32591,16.39676,16.27530,0.03920,16.30567,16.31579,16.35628,0
2017-04-07 09:08:20,1491556100,16.43725,16.47773,16.39676,0.02561,16.43725,16.43725,16.43725,0
2017-04-07 10:08:20,1491559700,16.52834,16.63968,16.39676,0.08034,16.46761,16.53846,16.59919,0
2017-04-07 11:08:20,1491563300,16.53846,16.55870,16.51822,0.02024,16.51822,16.53846,16.55870,0
2017-04-07 12:08:20,1491566900,16.64546,16.72065,16.55870,0.05042,16.61943,16.63968,16.68016,0
2017-04-07 13:08:20,1491570500,16.62618,16.63968,16.59919,0.01909,16.61943,16.63968,16.63968,0
2017-04-09 02:08:20,1491703700,15.99190,16.03239,15.95142,0.04049,15.97166,15.99190,16.01215,0
2017-04-09 03:08:20,1491707300,16.03239,16.03239,16.03239,0.00000,16.03239,16.03239,16.03239,0
2017-04-09 04:08:20,1491710900,16.03239,16.11336,15.99190,0.05726,15.99190,15.99190,16.05263,0
2017-04-09 14:08:20,1491746900,16.15963,16.23482,16.11336,0.04007,16.13360,16.15385,16.17409,0
2017-04-09 15:08:20,1491750500,16.27162,16.35628,16.19433,0.04386,16.23482,16.27530,16.29555,0
2017-04-09 16:08:20,1491754100,16.27530,16.35628,16.19433,0.05726,16.23482,16.27530,16.31579,0
2017-04-09 17:08:20,1491757700,16.26721,16.31579,16.23482,0.03030,16.23482,16.27530,16.27530,0
2017-04-09 18:08:20,1491761300,16.33603,16.39676,16.27530,0.03876,16.31579,16.33603,16.35628,0
2017-04-09 19:08:20,1491764900,16.27530,16.31579,16.23482,0.02561,16.27530,16.27530,16.27530,0
2017-04-09 20:08:20,1491768500,16.32157,16.39676,16.23482,0.05042,16.29555,16.31579,16.35628,0
2017-04-09 21:08:20,1491772100,16.26952,16.35628,16.19433,0.05042,16.23482,16.27530,16.29555,0
2017-04-09 22:08:20,1491775700,16.24157,16.31579,16.19433,0.04321,16.20445,16.23482,16.26518,0
2017-04-09 23:08:20,1491779300,16.21862,16.27530,16.15385,0.04129,16.19433,16.23482,16.23482,0
2017-04-10 00:08:20,1491782900,16.16194,16.19433,16.11336,0.03030,16.15385,16.15385,16.19433,0
2017-04-10 01:08:20,1491786500,16.15385,16.15385,16.15385,0.00000,16.15385,16.15385,16.15385,0
2017-04-10 02:08:20,1491790100,16.11741,16.23482,16.07287,0.05566,16.07287,16.09312,16.14372,0
2017-04-10 03:08:20,1491793700,16.20108,16.27530,16.15385,0.04321,16.16397,16.19433,16.22470,0
2017-04-10 04:08:20,1491797300,16.18855,16.31579,16.11336,0.06283,16.15385,16.17409,16.22470,0
2017-04-10 05:08:20,1491800900,16.23482,16.27530,16.19433,0.02561,16.23482,16.23482,16.23482,0
2017-04-10 06:08:20,1491804500,16.32736,16.39676,16.27530,0.04171,16.29555,16.31579,16.35628,0
2017-04-10 07:08:20,1491808100,16.24157,16.27530,16.19433,0.02782,16.23482,16.23482,16.26518,0
2017-04-10 08:08:20,1491811700,16.27530,16.31579,16.23482,0.02863,16.26518,16.27530,16.28543,0
2017-04-10 09:08:20,1491815300,16.28687,16.39676,16.19433,0.06745,16.23482,16.27530,16.33603,0
2017-04-10 10:08:20,1491818900,16.29555,16.35628,16.23482,0.03876,16.27530,16.29555,16.31579,0
2017-04-10 11:08:20,1491822500,16.33603,16.39676,16.27530,0.03876,16.31579,16.33603,16.35628,0
2017-04-10 12:08:20,1491826100,16.24291,16.27530,16.19433,0.03030,16.23482,16.23482,16.27530,0
2017-04-10 13:08:20,1491829700,16.25506,16.35628,16.19433,0.04526,16.23482,16.23482,16.27530,0
2017-04-10 14:08:20,1491833300,16.29555,16.39676,16.19433,0.06914,16.24494,16.29555,16.34615,0
2017-04-10 15:08:20,1491836900,16.30061,16.35628,16.23482,0.03469,16.27530,16.31579,16.31579,0
2017-04-10 16:08:20,1491840500,16.36206,16.43725,16.27530,0.05042,16.33603,16.35628,16.39676,0
2017-04-10 17:08:20,1491844100,16.30567,16.31579,16.27530,0.01753,16.30567,16.31579,16.31579,0
2017-04-10 18:08:20,1491847700,16.37363,16.43725,16.31579,0.03658,16.35628,16.35628,16.39676,0
2017-04-10 19:08:20,1491851300,16.34953,16.43725,16.27530,0.05440,16.31579,16.33603,16.38664,0
2017-04-10 20:08:20,1491854900,16.29844,16.39676,16.23482,0.05667,16.25506,16.27530,16.33603,0
2017-04-10 21:08:20,1491858500,16.28109,16.35628,16.19433,0.05042,16.25506,16.27530,16.31579,0
2017-04-10 22:08:20,1491862100,16.20108,16.23482,16.15385,0.02782,16.19433,16.19433,16.22470,0
2017-04-10 23:08:20,1491865700,16.20108,16.27530,16.11336,0.05440,16.16397,16.21457,16.23482,0
2017-04-11 00:08:20,1491869300,16.12146,16.15385,16.07287,0.03030,16.11336,16.11336,16.15385,0
2017-04-11 02:08:20,1491876500,16.07287,16.19433,15.99190,0.06150,16.03239,16.07287,16.11336,0
2017-04-11 03:08:20,1491880100,16.06613,16.11336,16.03239,0.02782,16.03239,16.07287,16.07287,0
2017-04-11 04:08:20,1491883700,16.16857,16.27530,16.07287,0.06048,16.11336,16.15385,16.21457,0
2017-04-11 05:08:20,1491887300,16.22903,16.31579,16.15385,0.05042,16.19433,16.23482,16.25506,0
2017-04-11 06:08:20,1491890900,16.29555,16.35628,16.23482,0.04526,16.26518,16.29555,16.32591,0
2017-04-11 07:08:20,1491894500,16.25506,16.31579,16.19433,0.04526,16.22470,16.25506,16.28543,0
2017-04-11 08:08:20,1491898100,16.21457,16.27530,16.15385,0.03876,16.19433,16.21457,16.23482,0
2017-04-11 09:08:20,1491901700,16.25506,16.31579,16.19433,0.03876,16.23482,16.25506,16.27530,0
2017-04-11 10:08:20,1491905300,16.20108,16.23482,16.15385,0.02782,16.19433,16.19433,16.22470,0
2017-04-11 11:08:20,1491908900,16.21457,16.27530,16.15385,0.04526,16.18421,16.21457,16.24494,0
2017-04-11 12:08:20,1491912500,16.14710,16.23482,16.07287,0.05440,16.11336,16.13360,16.18421,0
2017-04-11 13:08:20,1491916100,16.13585,16.19433,16.11336,0.02773,16.11336,16.11336,16.15385,0
2017-04-11 14:08:20,1491919700,16.23482,16.31579,16.15385,0.04675,16.19433,16.23482,16.27530,0
2017-04-11 15:08:20,1491923300,16.18927,16.23482,16.15385,0.02427,16.18421,16.19433,16.19433,0
2017-04-11 16:08:20,1491926900,16.27530,16.35628,16.19433,0.04958,16.23482,16.27530,16.31579,0
2017-04-11 17:08:20,1491930500,16.25506,16.31579,16.19433,0.04526,16.22470,16.25506,16.28543,0
2017-04-11 18:08:20,1491934100,16.25795,16.35628,16.19433,0.05667,16.21457,16.23482,16.29555,0
2017-04-11 19:08:20,1491937700,16.26721,16.31579,16.23482,0.03030,16.23482,16.27530,16.27530,0
2017-04-11 20:08:20,1491941300,16.16059,16.19433,16.11336,0.02782,16.15385,16.15385,16.18421,0
2017-04-11 21:08:20,1491944900,16.20012,16.27530,16.11336,0.05042,16.17409,16.19433,16.23482,0
2017-04-11 22:08:20,1491948500,16.13360,16.19433,16.07287,0.03876,16.11336,16.13360,16.15385,0
2017-04-11 23:08:20,1491952100,16.07962,16.15385,16.03239,0.04321,16.04251,16.07287,16.10324,0
2017-04-12 00:08:20,1491955700,16.05668,16.11336,15.99190,0.04129,16.03239,16.07287,16.07287,0
2017-04-12 01:08:20,1491959300,15.97391,16.03239,15.95142,0.02773,15.95142,15.95142,15.99190,0
2017-04-12 02:08:20,1491962900,16.05263,16.11336,15.99190,0.03876,16.03239,16.05263,16.07287,0
2017-04-12 03:08:20,1491966500,16.02789,16.11336,15.99190,0.04024,15.99190,16.03239,16.03239,0
2017-04-12 04:08:20,1491970100,16.13360,16.15385,16.11336,0.02024,16.11336,16.13360,16.15385,0
2017-04-12 05:08:20,1491973700,16.17409,16.27530,16.07287,0.06914,16.12348,16.17409,16.22470,0
2017-04-12 06:08:20,1491977300,16.18623,16.23482,16.15385,0.03030,16.15385,16.19433,16.19433,0
2017-04-12 07:08:20,1491980900,16.24639,16.31579,16.19433,0.04171,16.21457,16.23482,16.27530,0
2017-04-12 08:08:20,1491984500,16.19433,16.23482,16.15385,0.03306,16.17409,16.19433,16.21457,0
2017-04-12 09:08:20,1491988100,16.23482,16.31579,16.15385,0.05301,16.19433,16.23482,16.27530,0
2017-04-12 10:08:20,1491991700,16.18758,16.27530,16.11336,0.05440,16.15385,16.17409,16.22470,0
2017-04-12 11:08:20,1491995300,16.17409,16.23482,16.11336,0.04526,16.14372,16.17409,16.20445,0
2017-04-12 12:08:20,1491998900,16.21457,16.27530,16.15385,0.03876,16.19433,16.21457,16.23482,0
2017-04-12 13:08:20,1492002500,16.11336,16.15385,16.07287,0.02863,16.10324,16.11336,16.12348,0
2017-04-12 14:08:20,1492006100,16.15722,16.23482,16.11336,0.03490,16.14372,16.15385,16.16397,0
2017-04-12 15:08:20,1492009700,16.20590,16.31579,16.11336,0.06745,16.15385,16.19433,16.25506,0
2017-04-12 16:08:20,1492013300,16.21457,16.27530,16.15385,0.03876,16.19433,16.21457,16.23482,0
2017-04-12 17:08:20,1492016900,16.25506,16.31579,16.19433,0.03876,16.23482,16.25506,16.27530,0
2017-04-12 18:08:20,1492020500,16.21457,16.23482,16.19433,0.02024,16.19433,16.21457,16.23482,0
2017-04-12 19:08:20,1492024100,16.24157,16.31579,16.15385,0.05440,16.20445,16.25506,16.27530,0
2017-04-12 20:08:20,1492027700,16.18855,16.27530,16.11336,0.05042,16.15385,16.19433,16.21457,0
2017-04-12 21:08:20,1492031300,16.12854,16.23482,16.07287,0.05703,16.07287,16.11336,16.16397,0
2017-04-12 22:08:20,1492034900,16.17409,16.23482,16.11336,0.03876,16.15385,16.17409,16.19433,0
2017-04-12 23:08:20,1492038500,16.07962,16.11336,16.03239,0.02782,16.07287,16.07287,16.10324,0
2017-04-13 00:08:20,1492042100,16.13360,16.19433,16.07287,0.03876,16.11336,16.13360,16.15385,0
2017-04-13 01:08:20,1492045700,16.06478,16.11336,16.03239,0.03030,16.03239,16.07287,16.07287,0
2017-04-13 03:08:20,1492052900,16.03239,16.11336,15.99190,0.04049,15.99190,16.03239,16.04251,0
2017-04-13 04:08:20,1492056500,16.07287,16.11336,16.03239,0.02561,16.07287,16.07287,16.07287,0
2017-04-13 05:08:20,1492060100,16.19433,16.27530,16.11336,0.04958,16.15385,16.19433,16.23482,0
2017-04-13 06:08:20,1492063700,16.12011,16.15385,16.07287,0.02782,16.11336,16.11336,16.14372,0
2017-04-13 07:08:20,1492067300,16.15385,16.23482,16.07287,0.05301,16.11336,16.15385,16.19433,0
2017-04-13 08:08:20,1492070900,16.12493,16.23482,16.03239,0.06745,16.07287,16.11336,16.17409,0
2017-04-13 09:08:20,1492074500,16.11336,16.19433,16.03239,0.05726,16.07287,16.11336,16.15385,0
2017-04-13 10:08:20,1492078100,16.13360,16.19433,16.07287,0.03876,16.11336,16.13360,16.15385,0
2017-04-13 11:08:20,1492081700,16.09312,16.11336,16.07287,0.02024,16.07287,16.09312,16.11336,0
2017-04-13 12:08:20,1492085300,16.15385,16.23482,16.07287,0.04958,16.11336,16.15385,16.19433,0
2017-04-13 13:08:20,1492088900,16.10661,16.19433,16.03239,0.05440,16.07287,16.09312,16.14372,0
2017-04-13 14:08:20,1492092500,16.07577,16.15385,16.03239,0.03233,16.07287,16.07287,16.07287,0
2017-04-13 15:08:20,1492096100,16.20012,16.27530,16.11336,0.05042,16.17409,16.19433,16.23482,0
2017-04-13 16:08:20,1492099700,16.13585,16.19433,16.07287,0.03366,16.11336,16.15385,16.15385,0
2017-04-13 17:08:20,1492103300,16.20012,16.27530,16.11336,0.05042,16.17409,16.19433,16.23482,0
2017-04-13 18:08:20,1492106900,16.18758,16.27530,16.11336,0.05440,16.15385,16.17409,16.22470,0
2017-04-13 19:08:20,1492110500,16.17409,16.23482,16.11336,0.04526,16.14372,16.17409,16.20445,0
2017-04-13 20:08:20,1492114100,16.15385,16.23482,16.07287,0.04958,16.11336,16.15385,16.19433,0
2017-04-13 21:08:20,1492117700,16.04049,16.07287,15.99190,0.03030,16.03239,16.03239,16.07287,0
2017-04-13 22:08:20,1492121300,16.08444,16.15385,16.03239,0.04171,16.05263,16.07287,16.11336,0
2017-04-13 23:08:20,1492124900,16.06709,16.15385,15.99190,0.05042,16.03239,16.07287,16.09312,0
2017-04-14 00:08:20,1492128500,16.10661,16.19433,16.03239,0.05440,16.07287,16.09312,16.14372,0
2017-04-14 01:08:20,1492132100,16.09312,16.15385,16.03239,0.04526,16.06275,16.09312,16.12348,0
2017-04-14 02:08:20,1492135700,15.94130,15.95142,15.91093,0.01753,15.94130,15.95142,15.95142,0
2017-04-14 03:08:20,1492139300,15.99190,16.03239,15.95142,0.02863,15.98178,15.99190,16.00202,0
2017-04-14 04:08:20,1492142900,16.00540,16.11336,15.95142,0.05398,15.95142,15.99190,16.03239,0
2017-04-14 05:08:20,1492146500,16.11336,16.15385,16.07287,0.02863,16.10324,16.11336,16.12348,0
2017-04-14 06:08:20,1492150100,16.13360,16.23482,16.03239,0.06714,16.07287,16.13360,16.19433,0
2017-04-14 07:08:20,1492153700,16.09312,16.15385,16.03239,0.03876,16.07287,16.09312,16.11336,0
2017-04-14 08:08:20,1492157300,16.15963,16.23482,16.07287,0.05042,16.13360,16.15385,16.19433,0
2017-04-14 09:08:20,1492160900,16.10661,16.15385,16.07287,0.02782,16.08300,16.11336,16.11336,0
2017-04-14 10:08:20,1492164500,16.21168,16.27530,16.15385,0.03658,16.19433,16.19433,16.23482,0
2017-04-14 11:08:20,1492168100,16.18758,16.27530,16.11336,0.05440,16.15385,16.17409,16.22470,0
2017-04-14 12:08:20,1492171700,16.17409,16.23482,16.11336,0.03876,16.15385,16.17409,16.19433,0
2017-04-14 13:08:20,1492175300,16.21457,16.27530,16.15385,0.03876,16.19433,16.21457,16.23482,0
2017-04-14 14:08:20,1492178900,16.14649,16.19433,16.11336,0.02328,16.13360,16.15385,16.15385,0
2017-04-14 15:08:20,1492182500,16.26181,16.31579,16.23482,0.03018,16.23482,16.25506,16.27530,0
2017-04-14 16:08:20,1492186100,16.21457,16.27530,16.15385,0.04526,16.18421,16.21457,16.24494,0
2017-04-14 17:08:20,1492189700,16.21747,16.31579,16.15385,0.05667,16.17409,16.19433,16.25506,0
2017-04-14 18:08:20,1492193300,16.20012,16.27530,16.11336,0.05042,16.17409,16.19433,16.23482,0
2017-04-14 19:08:20,1492196900,16.15385,16.19433,16.11336,0.02561,16.15385,16.15385,16.15385,0
2017-04-14 20:08:20,1492200500,16.18421,16.27530,16.07287,0.06321,16.14372,16.19433,16.23482,0
2017-04-14 21:08:20,1492204100,16.10758,16.19433,16.03239,0.05042,16.07287,16.11336,16.13360,0
2017-04-14 22:08:20,1492207700,16.13650,16.23482,16.07287,0.05667,16.09312,16.11336,16.17409,0
2017-04-14 23:08:20,1492211300,16.14575,16.19433,16.11336,0.03030,16.11336,16.15385,16.15385,0
2017-04-15 00:08:20,1492214900,16.06613,16.11336,16.03239,0.02782,16.04251,16.07287,16.07287,0
2017-04-15 01:08:20,1492218500,16.09312,16.11336,16.07287,0.02024,16.08300,16.09312,16.10324,0
2017-04-15 02:08:20,1492222100,15.97391,16.03239,15.95142,0.02773,15.95142,15.95142,15.99190,0
2017-04-15 03:08:20,1492225700,16.00810,16.07287,15.95142,0.04129,15.99190,15.99190,16.03239,0
